stop_id,stop_name,stop_lat,stop_lon,zone_id,wheelchair_boarding
B_010C1151-SOTELORNO102,Lomas de Sotelo - Retorno 102,19.44783,-99.21372,010C1151-SOTELORNO102,2
B_010C1151-SOTELOJOAQ,Lomas de Sotelo - Av. Río San Joaquín,19.44898,-99.20772,010C1151-SOTELOJOAQ,2
B_010C1151-JOAQMOLIERE,Av. Río San Joaquin - Moliere,19.44448,-99.199,010C1151-JOAQMOLIERE,2
B_010C1151-JOAQ,Av. Río San Joaquin - Lago Erne,19.44342,-99.19615,010C1151-JOAQ,2
B_010C1151-HIELMARJOAQ,Lago Hielmar - Av. Río San Joaquin,19.44297000000001,-99.19225,010C1151-HIELMARJOAQ,2
B_010C1151-HIELMARGINEB,Lago Hielmar - Lago Ginebra,19.44501,-99.19197,010C1151-HIELMARGINEB,2
B_010C1151-CHIEMLGNAUR,Lago Chiem - Lago Naur,19.44677,-99.19165,010C1151-CHIEMLGNAUR,2
B_010C1151-FCPLAGOCHIEM,Felipe Carrillo Puerto - Lago Chiem,19.453,-99.18992,010C1151-FCPLAGOCHIEM,2
B_010C1151-FCPCJONLUZ,Felipe Carrillo Puerto - Callejón de la Luz,19.45283,-99.18918,010C1151-FCPCJONLUZ,2
B_010C1151-FCPSNJUANICO,Felipe Carrillo Puerto - San Juanico,19.45266,-99.18853,010C1151-FCPSNJUANICO,2
B_010C1151-FCPESPIRIDIN,Felipe Carrillo Puerto - Lago Espiridino,19.45253,-99.18791,010C1151-FCPESPIRIDIN,2
B_010C1151-FCPCONSTANZ,Felipe Carrillo Puerto - Lago Constanza,19.45216,-99.18626,010C1151-FCPCONSTANZ,2
B_010C1151-RFMCEDRO,Ricardo Flores Magón - Cedro,19.45543,-99.16094,010C1151-RFMCEDRO,2
B_010C1151-RFMFRESNO,Ricardo Flores Magón - Fresno,19.45528,-99.15982,010C1151-RFMFRESNO,2
B_010C1151-RFMGUERRERO,Ricardo Flores Magón - Guerrero,19.45252,-99.14559,010C1151-RFMGUERRERO,2
B_010C1151-RFMZARCO,Ricardo Flores Magón - Zarco,19.4519,-99.14361,010C1151-RFMZARCO,2
B_010C1151-RFMLERDO,Ricardo Flores Magón - Lerdo,19.45114,-99.14093,010C1151-RFMLERDO,2
B_010C1151-RFMEJCTRALC,Ricardo Flores Magón - Eje Central Lázaro Cardenas,19.44995,-99.13823,010C1151-RFMEJCTRALC,2
B_010C1151-REFRFLORESM,Av. Paseo de la Reforma - Ricardo Flores Magón,19.44871,-99.13525,010C1151-REFRFLORESM,2
B_TRIOX0-TERMCTRALABA,Terminal Central de Abastos,19.37185,-99.09618,TRIOX0-TERMCTRALABA,0
B_TRIOX0-HUALQUI,Hualquila,19.3737,-99.09893,TRIOX0-HUALQUI,0
B_TRIOX0-GERENTES,Gerentes,19.37512000000001,-99.09845,TRIOX0-GERENTES,0
B_TRIOX0-ETNOGRAFOS,Etnografos,19.37536,-99.09824,TRIOX0-ETNOGRAFOS,0
B_TRIOX0-EMBAJADORES,Embajadores,19.3761,-99.09785,TRIOX0-EMBAJADORES,0
B_TRIOX0-DIPLOMATICOS,Diplomaticos,19.37669,-99.09757,TRIOX0-DIPLOMATICOS,0
B_TRIOX0-ARCHIVISTAS,Archivistas,19.37795,-99.09688,TRIOX0-ARCHIVISTAS,0
B_TRIOX0-AVCNLAPATLAC,Av. Canal de Apatlaco,19.37965,-99.096,TRIOX0-AVCNLAPATLAC,0
B_TRIOX0-HUALQUILA,Hualquila,19.37396,-99.09874,TRIOX0-HUALQUILA,0
B_TRIOX0-OXXOCNLCHURU,OXXO Canal de Churubusco,19.37606,-99.09735,TRIOX0-OXXOCNLCHURU,0
B_TRIOX0-ANASTASIOSARA,Anastasio Sarabia,19.36056,-99.11034,TRIOX0-ANASTASIOSARA,0
B_TRIOX0-ESCUADRON201,Metro Escuadrón 201,19.36451,-99.10941,TRIOX0-ESCUADRON201,0
B_TRIOX0-EJ4OTECHURU,eje 4 Oriente Av. Rio Churubusco,19.36981,-99.10812,TRIOX0-EJ4OTECHURU,0
B_TRIOX0-CHURUAVTE,Río Churubusco - Av. Te,19.39644,-99.09855,TRIOX0-CHURUAVTE,0
B_TRIOX0-CHURUAZAFRAN,Río Churubusco - Azafrán,19.40068,-99.0979,TRIOX0-CHURUAZAFRAN,0
B_TRIOX0-CHURUCALL9,río Churubusco - Calle 9,19.41288,-99.09763,TRIOX0-CHURUCALL9,0
B_TRIOX0-CHURUAV8,Río Churubusco - Av. 8,19.41674,-99.09782,TRIOX0-CHURUAV8,0
B_TRIOX0-BLVDAV6,Blvd. Pto. Aéreo - Av. 6,19.41758,-99.09737,TRIOX0-BLVDAV6,0
B_TRIOX1-BLVDPTOAEREO,Metro Blvd. Puerto Aéreo,19.41935,-99.09637,TRIOX1-BLVDPTOAEREO,0
B_TRIOX0-CALZERIZTAPA,Calz. Ermita Iztapalapa,19.35684,-99.11145,TRIOX0-CALZERIZTAPA,0
B_TRIOX0-ANASTASARABIA,Anastacio Sarabia,19.3607,-99.11057,TRIOX0-ANASTASARABIA,0
B_TRIOX0-ANIOJUAREZ,Año de Juaréz 222,19.36486,-99.10689,TRIOX0-ANIOJUAREZ,0
B_TRIOX0-CALL2,Calle 2,19.37027,-99.10795,TRIOX0-CALL2,0
B_TRIOX0-CHURU10,Churubusco 10,19.37047,-99.10609,TRIOX0-CHURU10,0
B_TRIOX0-EJ6STRABSOCIA,Eje 6 sur Trabajadores Sociales,19.37225,-99.10319,TRIOX0-EJ6STRABSOCIA,0
B_TRIOX0-SONORA,Sonora,19.37608,-99.1022,TRIOX0-SONORA,0
B_TRIOX0-CHURU775,Churubusco 775,19.38391,-99.10109,TRIOX0-CHURU775,0
B_TRIOX0-CANALTEZONTL,Canal de Tezontle,19.38614,-99.1008,TRIOX0-CANALTEZONTL,0
B_TRIOX0-OTE116,Oriente 116,19.38906,-99.10057,TRIOX0-OTE116,0
B_TRIOX0-OTE106,Oriente 106,19.39259,-99.10025,TRIOX0-OTE106,0
B_TRIOX0-OTE102,Oriente 102,19.39421,-99.10007,TRIOX0-OTE102,0
B_TRIOX0-PLUTARCOCALL,Av. Plutarco Elias Calles,19.39668,-99.0993,TRIOX0-PLUTARCOCALL,0
B_TRIOX0-PLUTARCOELIAS,Plurtarco Elias Calles,19.39709,-99.09923,TRIOX0-PLUTARCOELIAS,0
B_TRIOX0-AVENA,Av. Río Churubusco - Avena,19.40194,-99.09851,TRIOX0-AVENA,0
B_TRIOX0-EJ3SANIL,Av. Rio Churubusco - Eje 3 Sur Añil,19.403,-99.09839,TRIOX0-EJ3SANIL,0
B_TRIOX0-PALACIODEPOR,Palacio de los Deportes Puerta 2,19.40445,-99.09814,TRIOX0-PALACIODEPOR,0
B_TRIOX0-BLVDTERESAMIE,Blvd. Pto. Aéreo - Teresa de Mier,19.4172,-99.09827,TRIOX0-BLVDTERESAMIE,0
B_TRIOX0-BLVDAV4,Blvd. pto. Aéreo-Av 4,19.41854,-99.09681,TRIOX0-BLVDAV4,0
B_TRIOX0-PLAZAEROPTO,Plaza Aeropuerto,19.4204,-99.0963,TRIOX0-PLAZAEROPTO,1
B_CONGE1-TERMINALPTO,Terminal Puerto Aéreo,19.41977,-99.096,CONGE1-TERMINALPTO,0
B_CONGE1-ZARAGOZA,Blvd. Pto. Aéreo - Zaragoza,19.42038,-99.09626,CONGE1-ZARAGOZA,0
B_CONGE1-BLVDPTOAER,Potzolcalli Blvd. pto. Aéreo,19.42321,-99.0947,CONGE1-BLVDPTOAER,0
B_CONGE1-BLVDNTE9,Blvd. Pto. Aéreo - Norte 9,19.42436,-99.0941,CONGE1-BLVDNTE9,0
B_CONGE1-BLVDNTE13,Blvd. Pto. Aéreo - Norte 13,19.42563,-99.09337,CONGE1-BLVDNTE13,0
B_CONGE1-BLVDNTE17,Blvd. Pto. Aéreo - Norte 17,19.42723,-99.0925,CONGE1-BLVDNTE17,0
B_CONGE1-NTE33,Norte 33,19.43344,-99.08908,CONGE1-NTE33,0
B_CONGE1-PERSIA,Persia,19.43952,-99.0861,CONGE1-PERSIA,0
B_CONGE1-RIOCONS2941,Río Consulado 2941,19.44135,-99.08561,CONGE1-RIOCONS2941,0
B_CONGE1-MOCEANIA,Metro Oceania,19.44472,-99.08694,CONGE1-MOCEANIA,0
B_CONGE1-PEKIN,Pekin,19.45006,-99.09169,CONGE1-PEKIN,0
B_CONGE1-PEQUINES,Pequines,19.45092,-99.09672,CONGE1-PEQUINES,0
B_CONGE1-RIOCONS2332,Río Consulado 2332,19.44967,-99.101,CONGE1-RIOCONS2332,0
B_CONGE1-EDOMOLINA,Eduardo Molina,19.4526,-99.10919,CONGE1-EDOMOLINA,0
B_CONGE1-RIOCONS275,Río Consulado 275,19.45433,-99.1129,CONGE1-RIOCONS275,0
B_CONGE1-RIOCONS2010,Río Consulado 2010,19.45601,-99.11503,CONGE1-RIOCONS2010,0
B_CONGE1-VALLGMZ,Valle Gómez,19.45868,-99.11955,CONGE1-VALLGMZ,0
B_CONGE1-RIOCONS174,Río Consulado 174,19.46037,-99.12476,CONGE1-RIOCONS174,0
B_CONGE1-MISTERIOS,Metro Misterios,19.46302,-99.13055,CONGE1-MISTERIOS,0
B_CONGE1-RIOCONS1501,Río Consulado 1501,19.46469,-99.13344,CONGE1-RIOCONS1501,0
B_CONGE1-FPEVILLANUE,Felipe Villanueva,19.46375,-99.14205,CONGE1-FPEVILLANUE,0
B_CONGE1-TILOS,Tilos,19.46278,-99.1503,CONGE1-TILOS,0
B_CONGE1-JACARNDPGR,Paseo de las Jacarandas - PGR,19.46392,-99.15806,CONGE1-JACARNDPGR,0
B_CONGE1-EULALIAGUZM,Eulalia  Guzman,19.45952,-99.16249,CONGE1-EULALIAGUZM,0
B_CONGE1-ITINDUS255,Instituto Tecnico Industrial 255,19.45359,-99.16386,CONGE1-ITINDUS255,0
B_CONGE1-RIBCOSME,Ribera de San Cosme,19.44335,-99.16562,CONGE1-RIBCOSME,0
B_CONGE1-GMOPRIETO,Guillermo Prieto,19.43865,-99.16802,CONGE1-GMOPRIETO,0
B_CONGE1-RIOTIBER13,Río tiber 13,19.43329,-99.17133,CONGE1-RIOTIBER13,0
B_CONGE1-MOCAM330,Melchor Ocampo 330,19.43061,-99.17294,CONGE1-MOCAM330,0
B_CONGE1-MOCAM380,Melchor Ocampo 380,19.42836,-99.17434,CONGE1-MOCAM380,0
B_CONGE1-MOCAM1351,Melchor Ocampo 1351,19.42445,-99.17692,CONGE1-MOCAM1351,0
B_CONGE1-JVASC678,José Vasconcelos 678,19.42303,-99.17763,CONGE1-JVASC678,0
B_CONGE1-JVASC158,José Vasconcelo 158,19.42115,-99.17757,CONGE1-JVASC158,0
B_CONGE1-AMELGARCHA,Agustín Melgar - Metro Chapultepec,19.41981,-99.17723,CONGE1-AMELGARCHA,0
B_CONGE1-JVASCONCE66,José Vasconcelos 66,19.41795,-99.17817,CONGE1-JVASCONCE66,0
B_CONGE1-EJ2SJESCUTI,eje 2 Sur Juan Escutia,19.41675,-99.17883,CONGE1-EJ2SJESCUTI,0
B_CONGE1-CHICONTEPEC,Chicontepec,19.41023,-99.18282,CONGE1-CHICONTEPEC,0
B_CONGE1-VEGUIAJALISC,Vicente Eguia - Jalisco,19.4078,-99.18449,CONGE1-VEGUIAJALISC,0
B_CONGE0-MTACUBAYA,Metro Tacubaya,19.40394,-99.18704,CONGE0-MTACUBAYA,0
B_CONGE0-BFRANKLIN,Jalisco - Benjamín Franklin,19.40774,-99.18445,CONGE0-BFRANKLIN,0
B_CONGE0-IESTEVA,Ignacio esteva,19.40961,-99.18358,CONGE0-IESTEVA,0
B_CONGE0-CONSTITUYN,Av. Constituyentes,19.41711,-99.17923,CONGE0-CONSTITUYN,0
B_CONGE0-AGUSMELGAR,Agustín Melgar,19.41951,-99.17801,CONGE0-AGUSMELGAR,0
B_CONGE0-MNOESCOBED,Mariano Escobedo,19.42404,-99.17767,CONGE0-MNOESCOBED,0
B_CONGE0-MOCAMPO365,Melchor Ocampo 365,19.42946,-99.17413,CONGE0-MOCAMPO365,0
B_CONGE0-BAHIASCEN,Bahia de la Ascencion,19.4347,-99.171,CONGE0-BAHIASCEN,0
B_CONGE0-MARINANAL,Marina Nacional,19.43666,-99.16976,CONGE0-MARINANAL,0
B_CONGE0-MOCAMPO83,Melchor Ocampo  83,19.4385,-99.16858,CONGE0-MOCAMPO83,0
B_CONGE0-RIBCOSME,Ribera de san Cosme,19.44389,-99.16587,CONGE0-RIBCOSME,0
B_CONGE0-MCARPIO,Manuel Carpio,19.45196,-99.16449,CONGE0-MCARPIO,0
B_CONGE0-EULALIAGUZM,Eulalia Guzman,19.45972,-99.16284,CONGE0-EULALIAGUZM,0
B_CONGE0-CALZGALLOS,Calz. de los Gallos,19.45591,-99.16399,CONGE0-CALZGALLOS,0
B_CONGE0-RIOCONS680,Río Consulado 680,19.46255,-99.16031,CONGE0-RIOCONS680,0
B_CONGE0-JACAPINO,Paseo de las Jacarandas - Pino,19.4635,-99.1535,CONGE0-JACAPINO,0
B_CONGE0-JACARATLAXC,Paseo de las Jacarandas - Tlaxcaltecas,19.46429,-99.14625,CONGE0-JACARATLAXC,0
B_CONGE0-RIOCONS1410,Río Consulado 1410,19.46534,-99.13723,CONGE0-RIOCONS1410,0
B_CONGE0-MISTERIOS,Metro Misterios,19.46315,-99.12986,CONGE0-MISTERIOS,0
B_CONGE0-MVALLEGMZ,Metro Valle Gómez,19.45896,-99.11912,CONGE0-MVALLEGMZ,0
B_CONGE0-MCONSULADO,Metro Consulado,19.45565,-99.11371,CONGE0-MCONSULADO,0
B_CONGE0-NTE72,Norte 72,19.45404,-99.1114,CONGE0-NTE72,0
B_CONGE0-MEDOMOLINA,Metro Eduardo Molina,19.4515,-99.10507,CONGE0-MEDOMOLINA,0
B_CONGE0-RIOCONS2350,Río Consulado 2350,19.45008,-99.10054,CONGE0-RIOCONS2350,0
B_CONGE0-MARAGON,Río Consulado - Metro Aragon,19.45142,-99.09626,CONGE0-MARAGON,0
B_CONGE0-AV535,Av. 535,19.45042,-99.09146,CONGE0-AV535,0
B_CONGE0-AV549,Av. 549,19.44765,-99.08848,CONGE0-AV549,0
B_CONGE0-AVOCEANIA,Cto. Interior - Av. Oceania,19.44504,-99.08664,CONGE0-AVOCEANIA,0
B_CONGE0-NTE178,Cto. Interior - Norte 178,19.44333,-99.08589,CONGE0-NTE178,0
B_CONGE0-AVMORELOS,Cto. Interior - Av. Morelos,19.44002,-99.08541,CONGE0-AVMORELOS,0
B_CONGE0-AVPENON,Cto. Interior - Av. del Peñon,19.4383,-99.08599,CONGE0-AVPENON,0
B_CONGE0-CTOINTERMAE,Circuito Interior - Metro Terminal Aerea,19.434,-99.08824,CONGE0-CTOINTERMAE,0
B_CONGE0-CTOINTNOR,Circuito Interior NOR,19.42982,-99.09055,CONGE0-CTOINTNOR,0
B_CONGE0-CTOINTNTE13,Circuito Interior - Norte 13,19.42533,-99.09307,CONGE0-CTOINTNTE13,0
B_CONGE0-CTOINTNTE9,Circuito Interior - Norte 9,19.42398,-99.09388,CONGE0-CTOINTNTE9,0
B_CONGE0-BLVDPTOA87,Blvd. Pto. Aéreo 87,19.42196,-99.09496,CONGE0-BLVDPTOA87,0
B_CONGE0-BLVDPTOAER,Blvd. Puerto Aéreo - I. Zaragoza,19.42067,-99.09566,CONGE0-BLVDPTOAER,1
B_COREV1-EJE10SUR,Eje 10 Sur,19.33866,-99.19202,COREV1-EJE10SUR,0
B_COREV1-ALTAMIRANO,Altamirano,19.33977,-99.19155,COREV1-ALTAMIRANO,0
B_COREV1-REYCUAUHT,Rey Cuauhtemoc,19.34221,-99.19065,COREV1-REYCUAUHT,0
B_COREV1-DRGALVEZ,Dr. Galvez,19.34367,-99.19028,COREV1-DRGALVEZ,0
B_COREV1-LASFLORES,Altavista Las Flores,19.34689,-99.1901,COREV1-LASFLORES,0
B_COREV1-ALTLASFLORES,Altavista Las Flores,19.34832,-99.19038,COREV1-ALTLASFLORES,0
B_COREV1-MALUISA,María Luisa,19.35121,-99.19028,COREV1-MALUISA,0
B_COREV1-FERVILLALPAN,Fernando Villalpando,19.353720000000006,-99.19003,COREV1-FERVILLALPAN,0
B_COREV1-RICARCASTRO,Ricardo Castro,19.35577,-99.1898,COREV1-RICARCASTRO,0
B_COREV1-SOFIA,Sofia,19.35752,-99.1896,COREV1-SOFIA,0
B_COREV1-FPEVILLANVA,Felipe Villanueva,19.36031,-99.18931,COREV1-FPEVILLANVA,0
B_COREV1-BMUERTO,Metro Barranca del Muerto,19.36161,-99.18915,COREV1-BMUERTO,0
B_COREV1-JMVELASCO,José María Velasco,19.3646,-99.18886,COREV1-JMVELASCO,0
B_COREV1-DBECERRA,Diego Becerra,19.36666,-99.1886,COREV1-DBECERRA,0
B_COREV1-JOSECASTILLO,José del Castillo,19.37177,-99.18799,COREV1-JOSECASTILLO,0
B_COREV1-GOYA,Goya,19.37419,-99.18703,COREV1-GOYA,0
B_COREV1-MIXCOAC,Metro Mixcoac,19.37611,-99.18657,COREV1-MIXCOAC,0
B_COREV1-RUBENS,Rubens,19.37834,-99.18577,COREV1-RUBENS,0
B_COREV1-HOLBEIN,Holbein,19.38084,-99.18475,COREV1-HOLBEIN,0
B_COREV1-TINTORETO,Tintoreto,19.38377,-99.1836,COREV1-TINTORETO,0
B_COREV1-SANANTONIO,San Antonio,19.38488,-99.18319,COREV1-SANANTONIO,0
B_COREV1-CALLE21,Calle 21,19.38735,-99.18251,COREV1-CALLE21,0
B_COREV1-CALLE17,Av. Patriotismo - Calle 17,19.38868,-99.18237,COREV1-CALLE17,0
B_COREV1-CALLE9,Av. Patriotismo - Calle 9 ,19.39116,-99.18207,COREV1-CALLE9,0
B_COREV1-PTEMORENA,Puente de la Morena,19.39542,-99.18134,COREV1-PTEMORENA,0
B_COREV1-11ABRIL,Av. Patriotismo - 11 de Abril,19.39709,-99.18088,COREV1-11ABRIL,0
B_COREV1-13SEPTIEMBRE,Av. Patriotismo - 13 de Septiembre,19.39913,-99.18028,COREV1-13SEPTIEMBRE,0
B_COREV1-MARTIRESCON,Mártires de la Conquista,19.40075,-99.17968,COREV1-MARTIRESCON,0
B_COREV1-MARTI,Martí,19.40264,-99.17901,COREV1-MARTI,0
B_COREV1-PROGRESO,Progreso,19.40437,-99.1784,COREV1-PROGRESO,0
B_COREV1-BFRANKLIN,Benjamín Franklin,19.40564,-99.17797,COREV1-BFRANKLIN,0
B_COREV1-TAMAULIPAS,Tamaulipas,19.4067,-99.17841,COREV1-TAMAULIPAS,0
B_COREV1-MAZATLAN,Mazatlán,19.409270000000006,-99.17993,COREV1-MAZATLAN,0
B_COREV1-ALFONSOREYE,Alfonso Reyes,19.41054,-99.18069,COREV1-ALFONSOREYE,0
B_COREV1-MJUANACATLA,Metro Juanacatlán,19.41243,-99.18129,COREV1-MJUANACATLA,0
B_COREV1-AGUSMELGAR,Agustín Melgar,19.41908,-99.17747,COREV1-AGUSMELGAR,0
B_COREV1-CETRAMCHAPU,Cetram Chapultepec,19.42077,-99.17549,COREV1-CETRAMCHAPU,0
B_COREV0-EJE10SUR,Eje 10 Sur,19.33876,-99.19222,COREV0-EJE10SUR,0
B_COREV0-ALTAMIRANO,Altamirano,19.3399,-99.19177,COREV0-ALTAMIRANO,0
B_COREV0-REYCUAUHTE,Rey Cuauhtémoc,19.342270000000006,-99.1909,COREV0-REYCUAUHTE,0
B_COREV0-DRGALVEZ,Dr. Galvez,19.34385,-99.19047,COREV0-DRGALVEZ,0
B_COREV0-LASFLORES,Altavista Las Flores,19.34674,-99.19026,COREV0-LASFLORES,0
B_COREV0-ALTAVISTA,Av. Revolución - Altavista,19.34864,-99.19069,COREV0-ALTAVISTA,0
B_COREV0-MALUISA,Av. Revolución - María Luisa,19.35125,-99.19055,COREV0-MALUISA,0
B_COREV0-TLACOPAC,Tlacopac,19.354,-99.19029,COREV0-TLACOPAC,0
B_COREV0-ROBERBOKER,Roberto Boker,19.356,-99.19005,COREV0-ROBERBOKER,0
B_COREV0-SOFIA,Sofia,19.3576,-99.18987,COREV0-SOFIA,0
B_COREV0-BARRANCMTO,Barranca del Muerto,19.36318,-99.18926,COREV0-BARRANCMTO,0
B_COREV0-JUANTINOCO,Juan Tinoco,19.3647,-99.18907,COREV0-JUANTINOCO,0
B_COREV0-MERCEGOMEZ,Merced Gómez,19.36675,-99.1888,COREV0-MERCEGOMEZ,0
B_COREV0-MCABRERA,Miguel Cabrera,19.36926,-99.18854,COREV0-MCABRERA,0
B_COREV0-CASTANEDA,Castañeda,19.3709,-99.18837,COREV0-CASTANEDA,0
B_COREV0-LOSECHAVE,Los Echave,19.37191,-99.18826,COREV0-LOSECHAVE,0
B_COREV0-TIZIANO,Tiziano,19.37314,-99.18813,COREV0-TIZIANO,0
B_COREV0-MIXCOAC,Metro Mixcoac,19.3762,-99.18775,COREV0-MIXCOAC,0
B_COREV0-MURILLO,Murillo,19.37905,-99.18732,COREV0-MURILLO,0
B_COREV0-REMBRANDT,Av. Revolución - Rembrandt,19.38116,-99.18707,COREV0-REMBRANDT,0
B_COREV0-MSANANTONIO,Metro San Antonio,19.38498,-99.18665,COREV0-MSANANTONIO,0
B_COREV0-CALLE22,Calle 22,19.38586,-99.18654,COREV0-CALLE22,0
B_COREV0-CALLE10,Calle 10,19.38914,-99.18616,COREV0-CALLE10,0
B_COREV0-SANPEDROPIN,Metro San Pedro de los Pinos,19.39122,-99.18593,COREV0-SANPEDROPIN,0
B_COREV0-CALLE2,Calle 2,19.39245,-99.18578,COREV0-CALLE2,0
B_COREV0-11ABRIL,Av. Revolución - 11 de Abril,19.39598,-99.18539,COREV0-11ABRIL,0
B_COREV0-HEROESPADIE,Av. Revolución - Héroes de Padierna,19.39804,-99.18515,COREV0-HEROESPADIE,0
B_COREV0-JMVIGIL,Av. Revolución - José María Vigil,19.40152,-99.18488,COREV0-JMVIGIL,0
B_COREV0-AVREVOLUCIO,Av. Revolución,19.40333,-99.18473,COREV0-AVREVOLUCIO,0
B_COREV0-PROGRESO,Progreso y Av. Revolución,19.40646,-99.18451,COREV0-PROGRESO,0
B_COREV0-BFRANKLIN1,Benjamín Franklin,19.40803,-99.18426,COREV0-BFRANKLIN1,0
B_COREV0-GRALPEDROAN,Gral. Pedro Antonio de los Santos,19.4096,-99.18361,COREV0-GRALPEDROAN,0
B_COREV0-MJUANACATLA,Metro Juanacatlán,19.41291,-99.18194,COREV0-MJUANACATLA,1
B_0100Z170-MTRO18MARZ,Metro 18 de Marzo,19.48538,-99.12598,0100Z170-MTRO18MARZ,2
B_0100Z170-PTO41,Punto 41,19.49119,-99.13365,0100Z170-PTO41,2
B_0100Z170-PTO42,Punto 42,19.49428,-99.13254,0100Z170-PTO42,2
B_0100Z170-PTO43,Punto 43,19.50143,-99.13143,0100Z170-PTO43,2
B_0100Z170-PTO44,Punto 44,19.50454,-99.1344,0100Z170-PTO44,2
B_0100Z170-PTO45,Punto 45,19.50513,-99.1354,0100Z170-PTO45,2
B_0100Z170-PTO46,Punto 46,19.5059,-99.13569,0100Z170-PTO46,2
B_0100Z170-PTO47,Punto 47,19.50716,-99.13738,0100Z170-PTO47,2
B_0100Z170-PTO48,Punto 48,19.50936,-99.13905,0100Z170-PTO48,2
B_0100Z170-PTO38,Punto 38,19.52938,-99.15122,0100Z170-PTO38,2
B_0100Z170-PTO36,Punto 36,19.52771,-99.14916,0100Z170-PTO36,2
B_0100Z170-PTO34,Punto 34,19.5263,-99.14713,0100Z170-PTO34,2
B_0100Z170-PTO35,Punto 35,19.52699,-99.14825,0100Z170-PTO35,2
B_0100Z170-PTO22,Punto 22,19.53426,-99.15902,0100Z170-PTO22,2
B_0100Z170-PTO19,Punto 19,19.53357,-99.15978,0100Z170-PTO19,2
B_0100Z170-PTO21,Punto 21,19.53354,-99.16128,0100Z170-PTO21,2
B_0100Z170-PTO20,Punto 20,19.53297,-99.16353,0100Z170-PTO20,2
B_0100Z170-PTO32,Punto 32,19.52494,-99.1675,0100Z170-PTO32,2
B_0100Z170-PTO18,Punto 18,19.53294,-99.16475,0100Z170-PTO18,2
B_0100Z170-PTO17,Punto 17,19.53301,-99.16751,0100Z170-PTO17,2
B_0100Z170-PTO16,Punto 16,19.53498,-99.16865,0100Z170-PTO16,2
B_0100Z170-PTO31,Punto 31,19.53607,-99.16865,0100Z170-PTO31,2
B_0100Z170-CTOCEREMON,Circuito Ceremonial,19.5371,-99.17088,0100Z170-CTOCEREMON,2
B_0100Z170-PTO30,Punto 30,19.5389,-99.16808,0100Z170-PTO30,2
B_0100Z170-AVCAPRI,Av. Capri,19.53671,-99.17198,0100Z170-AVCAPRI,2
B_0100Z170-PTO24,Punto 24,19.53905,-99.17111,0100Z170-PTO24,2
B_0100Z170-VATICANO2,Vaticano,19.54012,-99.17478,0100Z170-VATICANO2,2
B_0100Z170-VATICANO1,Vaticano,19.5404,-99.17443,0100Z170-VATICANO1,2
B_0100Z170-PTO23,Punto 23,19.54142,-99.17307,0100Z170-PTO23,2
B_0100Z170-PTO29,Punto 29,19.54108,-99.16829,0100Z170-PTO29,2
B_0100Z170-PTO27,Punto 27,19.54354,-99.16843,0100Z170-PTO27,2
B_0100Z170-PTO28,Punto 28,19.54552,-99.17029,0100Z170-PTO28,2
B_0100Z170-PTO26,Punto 26,19.54797,-99.16846,0100Z170-PTO26,2
B_0100Z170-STACECILIA,Santa Cecilia,19.54868,-99.17209,0100Z170-STACECILIA,2
B_0100Z170-IZCALLI,Izcalli,19.54401,-99.17846,0100Z170-IZCALLI,2
B_0100Z170-PTO10,Punto 10,19.54963,-99.17707,0100Z170-PTO10,2
B_0100Z170-TENAYO,Tenayo,19.55095,-99.16867,0100Z170-TENAYO,2
B_0100Z150-LARAZA,La Raza,19.46967,-99.13652,0100Z150-LARAZA,2
B_0100Z150-BUSESNTE,Autobuses del Norte,19.47892,-99.14059,0100Z150-BUSESNTE,2
B_0100Z150-INSTPETRO,Instituto del Petróleo,19.48937,-99.14476,0100Z150-INSTPETRO,2
B_0100Z150-PTO18,Punto 18,19.50624,-99.1473,0100Z150-PTO18,2
B_0100Z150-PTO17,Punto 17,19.5097,-99.13985,0100Z150-PTO17,2
B_0100Z150-PTO19,Punto 19,19.51224,-99.1404,0100Z150-PTO19,2
B_0100Z150-PTO20,Punto 20,19.51273,-99.14112,0100Z150-PTO20,2
B_0100Z150-PTO21,Punto 21,19.51337,-99.14156,0100Z150-PTO21,2
B_0100Z150-PTO23,Punto 23,19.5178,-99.14296,0100Z150-PTO23,2
B_0100Z150-PTO24,Punto 24,19.51973,-99.14196,0100Z150-PTO24,2
B_0100Z150-PTO25,Punto 25,19.52122,-99.14124,0100Z150-PTO25,2
B_0100Z150-PTO26,Punto 26,19.52184,-99.14034,0100Z150-PTO26,2
B_0100Z150-PTO27,Punto 27,19.52352,-99.14026,0100Z150-PTO27,2
B_0100Z150-PTO28,Punto 28,19.52454,-99.14044,0100Z150-PTO28,2
B_0100Z150-PTO29,Punto 29,19.52237,-99.1436,0100Z150-PTO29,2
B_0100Z150-PTO30,Punto 30,19.5235,-99.14639,0100Z150-PTO30,2
B_0100Z150-PTO31,Punto 31,19.52423,-99.14787,0100Z150-PTO31,2
B_0100Z150-PTO32,Punto 32,19.52482,-99.1496,0100Z150-PTO32,2
B_0100Z150-PTO33,Punto 33,19.52578,-99.15196,0100Z150-PTO33,2
B_0100Z150-PTO34,Punto 34,19.52675,-99.1543,0100Z150-PTO34,2
B_0100Z150-PUERTO,Puerto,19.54534,-99.16075,0100Z150-PUERTO,2
B_0100Z150-PTO46,Punto 46,19.54394,-99.1579,0100Z150-PTO46,2
